year,entity_code,entity,affected_legal_good,type_of_crime,subtype_of_crime,modality,month,count,Date
2020,1,Aguascalientes,Personal freedom,Abduction,Abduction,Abduction,10,0.0,2020-10-01
2020,1,Aguascalientes,Personal freedom,Other crimes against personal freedom,Other crimes against personal freedom,Other crimes against personal freedom,10,38.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Sexual abuse,Sexual Abuse,Sexual abuse,10,0.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Harassment,Sexual harassment,10,0.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Bullying,Sexual bullying,10,13.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Simple rape,Simple Rape,Simple rape,10,20.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Aggravated rape,Equivalent Rape,Equivalent rape,10,10.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Incest,Incest,Incest,10,0.0,2020-10-01
2020,1,Aguascalientes,Sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,10,40.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,With violence,10,6.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,Without violence,10,235.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft With violence,10,8.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft Without violence,10,70.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft With violence,10,4.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft Without violence,10,49.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats Without violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,Without violence,10,68.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,Without violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,With violence,10,44.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,Without violence,10,68.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,Without violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,With violence,10,6.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,Without violence,10,6.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,Without violence,10,3.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,With violence,10,2.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,Without violence,10,1.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,Without violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Business Robbery,With violence,10,32.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Business Robbery,Without violence,10,153.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Cattle Theft,With violence,10,1.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Cattle Theft,Without violence,10,20.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Theft of industrial or agricultural tool With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Theft of industrial or agricultural tool Without violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Tractor theft With violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Tractor theft Without violence,10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,"Theft of cables, pipes, and other objects for public services With violence",10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,"Theft of cables, pipes, and other objects for public services Without violence",10,0.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Other Thefts,With violence,10,2.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Robbery,Other Thefts,Without violence,10,155.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Fraud,Fraud,Fraud,10,178.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Embezzlement,Breach of Trust,Breach of trust,10,72.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Extortion,Extortion,Extortion,10,5.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Property damage,Property Damage,Property damage,10,346.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Dispossession,Dispossession,Dispossession,10,26.0,2020-10-01
2020,1,Aguascalientes,Heritage or property,Other crimes against heritage or property,Other crimes against property,Other crimes against property,10,14.0,2020-10-01
2020,1,Aguascalientes,The family,Domestic violence,Family Violence,Family violence,10,199.0,2020-10-01
2020,1,Aguascalientes,The family,Gender-based violence in all its forms other than domestic violence,Gender Violence in all its forms other than family violence,Gender violence in all its forms other than family violence,10,1.0,2020-10-01
2020,1,Aguascalientes,The family,Non-compliance with family support obligations,Non-compliance with family assistance obligations,Non-compliance with family assistance obligations,10,19.0,2020-10-01
2020,1,Aguascalientes,The family,Other crimes against the family,Other crimes against the family,Other crimes against the family,10,3.0,2020-10-01
2020,1,Aguascalientes,Society,Corruption of minors,Corruption of minors,Corruption of minors,10,5.0,2020-10-01
2020,1,Aguascalientes,Society,Human trafficking,Human Trafficking,Human trafficking,10,0.0,2020-10-01
2020,1,Aguascalientes,Society,Other crimes against society,Other crimes against society,Other crimes against society,10,0.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Drug trafficking (small-scale),Drug dealing,Drug dealing,10,57.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Threats,Threats,Threats,10,246.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Burglary,Housebreaking,Housebreaking,10,32.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Prisoner escape,Prisoner Evasion,Prisoner evasion,10,0.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Forgery,Falsity,Falsity,10,9.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Counterfeiting,Forgery,Forgery,10,77.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Environmental crimes,Environmental crimes,Against the environment,10,4.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Crimes committed by public officials,Crimes committed by public servants,Crimes committed by public servants,10,57.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Electoral crimes,Electoral crimes,Electoral crimes,10,0.0,2020-10-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Other common law crimes,Other common-law crimes,Other common-law crimes,10,140.0,2020-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,With firearm,10,7.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,With sharp weapon,10,2.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,With another element,10,3.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,Not specified,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,With firearm,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,With sharp weapon,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,In traffic accident,10,13.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,With another element,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,Not specified,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,With firearm,10,5.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,With sharp weapon,10,10.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,With another element,10,216.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,Not specified,10,42.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,With firearm,10,1.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,With sharp weapon,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,In traffic accident,10,77.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,With another element,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,Not specified,10,23.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,With firearm,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,With sharp weapon,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,With another element,10,1.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,Not specified,10,0.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Abortion,Abortion,Abortion,10,1.0,2021-10-01
2021,1,Aguascalientes,Life and bodily integrity,Other crimes against life and bodily integrity,Other crimes against life and bodily integrity,Other crimes against life and bodily integrity,10,3.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Extortion kidnapping,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Kidnapping with hostage taking,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Kidnapping to cause harm,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Express kidnapping,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Other types of kidnappings,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Child trafficking,Child Trafficking,Child trafficking,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Abduction,Abduction,Abduction,10,0.0,2021-10-01
2021,1,Aguascalientes,Personal freedom,Other crimes against personal freedom,Other crimes against personal freedom,Other crimes against personal freedom,10,25.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Sexual abuse,Sexual Abuse,Sexual abuse,10,0.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Harassment,Sexual harassment,10,0.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Bullying,Sexual bullying,10,13.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Simple rape,Simple Rape,Simple rape,10,23.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Aggravated rape,Equivalent Rape,Equivalent rape,10,5.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Incest,Incest,Incest,10,0.0,2021-10-01
2021,1,Aguascalientes,Sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,10,51.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,With violence,10,3.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,Without violence,10,199.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft With violence,10,6.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft Without violence,10,57.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft With violence,10,3.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft Without violence,10,34.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats Without violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,Without violence,10,63.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,Without violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,With violence,10,41.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,Without violence,10,90.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,Without violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,With violence,10,3.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,Without violence,10,10.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,Without violence,10,1.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,Without violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,With violence,10,0.0,2021-10-01
2021,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,Without violence,10,0.0,2021-10-01
